HouseNumber,Street,StreetSuffix,City,State,Zip,StreetName,Address,StateName,Zip4,AddressType,RBDI,Active,Fips,County,ResultCode,MAK
4,Butterfield,,Irvine,CA,92604,,4 Butterfield,California,2836.0,Street,Residential,Yes,6059,orange                   ,AS01,2979706437
4,Butterfly,,Irvine,CA,92604,,4 Butterfly,California,1911.0,Street,Residential,Yes,6059,orange                   ,AS01,2803338365
4,Butternut,Ln,Irvine,CA,92612,,4 Butternut Ln,California,2803.0,Street,Residential,Yes,6059,orange                   ,AS01,6625285022
4,Buttonwood,,Irvine,CA,92614,,4 Buttonwood,California,7546.0,Street,Residential,Yes,6059,orange                   ,AS01,6501340857
4,Cabrini,,Irvine,CA,92614,,4 Cabrini,California,5367.0,Street,Residential,Yes,6059,orange                   ,AS01,8836759069
4,Calico,,Irvine,CA,92614,,4 Calico,California,7086.0,Street,Residential,Yes,6059,orange                   ,AS01,6375948695
4,Camphor,,Irvine,CA,92612,,4 Camphor S,California,2307.0,Street,Residential,Yes,6059,orange                   ,AS01,8620128879
4,Camphor,,Irvine,CA,92612,,4 Camphor N,California,2305.0,Street,Residential,Yes,6059,orange                   ,AS01,1275740925
4,Candlebush,,Irvine,CA,92603,,4 Candlebush,California,3727.0,Street,Residential,Yes,6059,orange                   ,AS01,9683010439
4,Canyon,Rdg,Irvine,CA,92603,,4 Canyon Rdg,California,3410.0,Street,Residential,Yes,6059,orange                   ,AS01,4000983190
4,Capella,,Irvine,CA,92603,,4 Capella,California,5710.0,Street,Residential,Yes,6059,orange                   ,AS01,8095623936
4,Capstone,,Irvine,CA,92606,,4 Capstone,California,7655.0,Street,Residential,Yes,6059,orange                   ,AS01,2580613948
4,Caraway,,Irvine,CA,92604,,4 Caraway,California,3211.0,Street,Residential,Yes,6059,orange                   ,AS01,7299401871
4,Carina,,Irvine,CA,92603,,4 Carina,California,5711.0,Street,Residential,Yes,6059,orange                   ,AS01,6646757743
4,Carnelian,,Irvine,CA,92614,,4 Carnelian,California,7529.0,Street,Residential,Yes,6059,orange                   ,AS01,7015041778
4,Carob,,Irvine,CA,92612,,4 Carob,California,2311.0,Street,Residential,Yes,6059,orange                   ,AS01,6218376630
4,Carrol,Ave,Irvine,CA,92614,,4 Carrol Ave,California,6611.0,Street,Residential,Yes,6059,orange                   ,AS01,3876581821
4,Cashew,,Irvine,CA,92612,,4 Cashew,California,2312.0,Street,Residential,Yes,6059,orange                   ,AS01,7778755629
4,Cattail,,Irvine,CA,92604,,4 Cattail,California,2802.0,Street,Residential,Yes,6059,orange                   ,AS01,3451071449
4,Cedar,Rdg,Irvine,CA,92603,,4 Cedar Rdg,California,3601.0,Street,Residential,Yes,6059,orange                   ,AS01,2658793428
4,Cedar Tree,Ln,Irvine,CA,92612,,4 Cedar Tree Ln,California,2203.0,Street,Residential,Yes,6059,orange                   ,AS01,5944487911
4,Cedarglen,,Irvine,CA,92604,,4 Cedarglen,California,4547.0,Street,Residential,Yes,6059,orange                   ,AS01,8421374515
4,Cedarlake,,Irvine,CA,92614,,4 Cedarlake,California,7556.0,Street,Residential,Yes,6059,orange                   ,AS01,9536664706
4,Cedarspring,,Irvine,CA,92604,,4 Cedarspring,California,4608.0,Street,Residential,Yes,6059,orange                   ,AS01,1280470662
4,Cerrito,,Irvine,CA,92612,,4 Cerrito,California,2603.0,Street,Residential,Yes,6059,orange                   ,AS01,7741583031
4,Cetinale Aisle,,Irvine,CA,92606,,4 Cetinale Aisle,California,8351.0,Street,Residential,Yes,6059,orange                   ,AS01,2264769137
4,Chamomile,,Irvine,CA,92604,,4 Chamomile,California,4658.0,Street,Residential,Yes,6059,orange                   ,AS01,5150374478
4,Chardonnay,,Irvine,CA,92614,,4 Chardonnay,California,5489.0,Street,Residential,Yes,6059,orange                   ,AS01,8243618268
4,Charlotte,,Irvine,CA,92603,,4 Charlotte,California,3449.0,Street,Residential,Yes,6059,orange                   ,AS01,1959511615
4,Chenile,,Irvine,CA,92614,,4 Chenile,California,7528.0,Street,Residential,Yes,6059,orange                   ,AS01,6231581053
4,Cherry,,Irvine,CA,92612,,4 Cherry S,California,2315.0,Street,Residential,Yes,6059,orange                   ,AS01,1095862885
4,Cherry,,Irvine,CA,92612,,4 Cherry N,California,2313.0,Street,Residential,Yes,6059,orange                   ,AS01,2117047120
4,Cheyenne,,Irvine,CA,92604,,4 Cheyenne,California,1913.0,Street,Residential,Yes,6059,orange                   ,AS01,6817745711
4,Chicory,Way,Irvine,CA,92612,,4 Chicory Way,California,2710.0,Street,Residential,Yes,6059,orange                   ,AS01,1276164834
4,Cigliano Aisle,,Irvine,CA,92606,,4 Cigliano Aisle,California,8297.0,Street,Residential,Yes,6059,orange                   ,AS01,4564449516
4,Claret,,Irvine,CA,92614,,4 Claret,California,7443.0,Street,Residential,Yes,6059,orange                   ,AS01,7220342353
4,Clearwater,,Irvine,CA,92604,,4 Clearwater,California,4510.0,Street,Residential,Yes,6059,orange                   ,AS01,4075875511
4,Cloudcrest,,Irvine,CA,92604,,4 Cloudcrest,California,3313.0,Street,Residential,Yes,6059,orange                   ,AS01,3078047235
4,Clove Blossom,,Irvine,CA,92604,,4 Clove Blossom,California,3232.0,Street,Residential,Yes,6059,orange                   ,AS01,3182842065
4,Clover,,Irvine,CA,92604,,4 Clover,California,4555.0,Street,Residential,Yes,6059,orange                   ,AS01,9546304510
4,Cobblestone,,Irvine,CA,92612,,4 Cobblestone,California,3250.0,Street,Residential,Yes,6059,orange                   ,AS01,9405429643
4,Coldbrook,,Irvine,CA,92604,,4 Coldbrook,California,4649.0,Street,Residential,Yes,6059,orange                   ,AS01,1590611284
4,Coldstream,,Irvine,CA,92604,,4 Coldstream,California,4659.0,Street,Residential,Yes,6059,orange                   ,AS01,3465879970
4,Columbia,,Irvine,CA,92612,,4 Columbia,California,2632.0,Street,Residential,Yes,6059,orange                   ,AS01,1325600537
4,Columbine,,Irvine,CA,92604,,4 Columbine,California,2818.0,Street,Residential,Yes,6059,orange                   ,AS01,9467114901
4,Comiso,,Irvine,CA,92614,,4 Comiso,California,224.0,Street,Residential,Yes,6059,orange                   ,AS01,6190045240
4,Cool,Brk,Irvine,CA,92603,,4 Cool Brk,California,3412.0,Street,Residential,Yes,6059,orange                   ,AS01,6920198721
4,Coral Tree,Ln,Irvine,CA,92612,,4 Coral Tree Ln,California,2204.0,Street,Residential,Yes,6059,orange                   ,AS01,8206610145
4,Cordero,,Irvine,CA,92614,,4 Cordero,California,5376.0,Street,Residential,Yes,6059,orange                   ,AS01,3031690845
4,Cordoba,,Irvine,CA,92614,,4 Cordoba,California,5389.0,Street,Residential,Yes,6059,orange                   ,AS01,4672734355
4,Cornsilk,,Irvine,CA,92614,,4 Cornsilk,California,7549.0,Street,Residential,Yes,6059,orange                   ,AS01,9233931117
4,Coromande,,Irvine,CA,92614,,4 Coromande,California,246.0,Street,Residential,Yes,6059,orange                   ,AS01,6888060023
4,Corona,,Irvine,CA,92603,,4 Corona,California,5704.0,Street,Residential,Yes,6059,orange                   ,AS01,9260118199
4,Corriente,,Irvine,CA,92614,,4 Corriente,California,5387.0,Street,Residential,Yes,6059,orange                   ,AS01,2261667640
4,Corsica,,Irvine,CA,92614,,4 Corsica,California,5335.0,Street,Residential,Yes,6059,orange                   ,AS01,2378735659
4,Cosenza,,Irvine,CA,92614,,4 Cosenza,California,5344.0,Street,Residential,Yes,6059,orange                   ,AS01,9904144229
4,Costero Aisle,,Irvine,CA,92614,,4 Costero Aisle,California,5938.0,Street,Residential,Yes,6059,orange                   ,AS01,4529769797
4,Cottoncloud,,Irvine,CA,92614,,4 Cottoncloud,California,5408.0,Street,Residential,Yes,6059,orange                   ,AS01,7486881629
4,Cove,,Irvine,CA,92604,,4 Cove,California,3624.0,Street,Residential,Yes,6059,orange                   ,AS01,1556210232
4,Cove,,Irvine,CA,92604,,4 N Cove,California,4517.0,Street,Residential,Yes,6059,orange                   ,AS01,5712720964
4,Creekwood,,Irvine,CA,92604,,4 Creekwood,California,3651.0,Street,Residential,Yes,6059,orange                   ,AS01,9809139455
4,Cresthaven,,Irvine,CA,92604,,4 Cresthaven,California,3315.0,Street,Residential,Yes,6059,orange                   ,AS01,3569935682
4,Crivelli Aisle,,Irvine,CA,92606,,4 Crivelli Aisle,California,8352.0,Street,Residential,Yes,6059,orange                   ,AS01,9069226691
4,Crosscreek,,Irvine,CA,92604,,4 Crosscreek,California,3626.0,Street,Residential,Yes,6059,orange                   ,AS01,8508231440
4,Crystal Pool,,Irvine,CA,92603,,4 Crystal Pool,California,3415.0,Street,Residential,Yes,6059,orange                   ,AS01,9011697762
4,Cuzzano Aisle,,Irvine,CA,92606,,4 Cuzzano Aisle,California,8298.0,Street,Residential,Yes,6059,orange                   ,AS01,4715077223
4,Cypress Tree,Ln,Irvine,CA,92612,,4 Cypress Tree Ln,California,2243.0,Street,Residential,Yes,6059,orange                   ,AS01,3070741280
4,Damara,,Irvine,CA,92614,,4 Damara,California,243.0,Street,Residential,Yes,6059,orange                   ,AS01,3982927665
4,Decente,,Irvine,CA,92614,,4 Decente,California,7306.0,Street,Residential,Yes,6059,orange                   ,AS01,7560577836
4,Deer,Crk,Irvine,CA,92604,,4 Deer Crk,California,3058.0,Street,Residential,Yes,6059,orange                   ,AS01,6534192912
4,Deer,Spg,Irvine,CA,92604,,4 Deer Spg,California,3011.0,Street,Residential,Yes,6059,orange                   ,AS01,9369356896
4,Deerwood,,Irvine,CA,92604,,4 Deerwood E,California,3093.0,Street,Residential,Yes,6059,orange                   ,AS01,1284188440
4,Deerwood,,Irvine,CA,92604,,4 Deerwood W,California,3026.0,Street,Residential,Yes,6059,orange                   ,AS01,1209269823
4,Del Andante,,Irvine,CA,92614,,4 Del Andante,California,5361.0,Street,Residential,Yes,6059,orange                   ,AS01,5905442315
4,Del Azul,,Irvine,CA,92614,,4 Del Azul,California,5365.0,Street,Residential,Yes,6059,orange                   ,AS01,8501247512
4,Del Italia,,Irvine,CA,92614,,4 Del Italia,California,5355.0,Street,Residential,Yes,6059,orange                   ,AS01,5368065218
4,Del Livorno,,Irvine,CA,92614,,4 Del Livorno,California,5364.0,Street,Residential,Yes,6059,orange                   ,AS01,5095676553
4,Del Rey,,Irvine,CA,92612,,4 Del Rey,California,2961.0,Street,Residential,Yes,6059,orange                   ,AS01,8793141388
4,Del Sonata,,Irvine,CA,92614,,4 Del Sonata,California,5362.0,Street,Residential,Yes,6059,orange                   ,AS01,8475309752
4,Delphinus,,Irvine,CA,92603,,4 Delphinus,California,5705.0,Street,Residential,Yes,6059,orange                   ,AS01,9570196106
4,Denver,,Irvine,CA,92604,,4 Denver,California,1948.0,Street,Residential,Yes,6059,orange                   ,AS01,6611261647
4,Deodar,,Irvine,CA,92604,,4 Deodar,California,3163.0,Street,Residential,Yes,6059,orange                   ,AS01,9828255467
4,Dewberry,Way,Irvine,CA,92612,,4 Dewberry Way,California,2711.0,Street,Residential,Yes,6059,orange                   ,AS01,9400193516
4,Dogwood,,Irvine,CA,92612,,4 Dogwood N,California,2323.0,Street,Residential,Yes,6059,orange                   ,AS01,8939524435
4,Dogwood,,Irvine,CA,92612,,4 Dogwood S,California,2325.0,Street,Residential,Yes,6059,orange                   ,AS01,4467152275
4,Dover,,Irvine,CA,92604,,4 Dover,California,, ,Residential,Yes,6059,orange                   ,AS03,5079263351
4,Dragonfly,,Irvine,CA,92604,,4 Dragonfly,California,2846.0,Street,Residential,Yes,6059,orange                   ,AS01,9859786958
4,Driftwood,,Irvine,CA,92604,,4 Driftwood,California,4565.0,Street,Residential,Yes,6059,orange                   ,AS01,4221909280
4,Duskywing,,Irvine,CA,92604,,4 Duskywing,California,1916.0,Street,Residential,Yes,6059,orange                   ,AS01,5729757957
4,Eagle,Pt,Irvine,CA,92604,,4 Eagle Pt,California,3317.0,Street,Residential,Yes,6059,orange                   ,AS01,4793617086
4,Eagle,Run,Irvine,CA,92614,,4 Eagle Run,California,5409.0,Street,Residential,Yes,6059,orange                   ,AS01,9210216725
4,Earlymorn,,Irvine,CA,92614,,4 Earlymorn,California,5428.0,Street,Residential,Yes,6059,orange                   ,AS01,8852158891
4,Eastmont,,Irvine,CA,92604,,4 Eastmont,California,3319.0,Street,Residential,Yes,6059,orange                   ,AS01,9578966232
4,Eastshore,,Irvine,CA,92604,,4 Eastshore,California,3740.0,Street,Residential,Yes,6059,orange                   ,AS01,5033387874
4,Eccelstone,Cir,Irvine,CA,92604,,4 Eccelstone Cir,California,2917.0,Street,Residential,Yes,6059,orange                   ,AS01,3465485681
4,Edgestone,,Irvine,CA,92606,,4 Edgestone,California,7653.0,Street,Residential,Yes,6059,orange                   ,AS01,8119608459
4,Edgewater,,Irvine,CA,92604,,4 Edgewater,California,3627.0,Street,Residential,Yes,6059,orange                   ,AS01,1577434310
4,El Paseo,,Irvine,CA,92612,,4 El Paseo,California,2907.0,Street,Residential,Yes,6059,orange                   ,AS01,8153681633
4,Elderberry,,Irvine,CA,92603,,4 Elderberry,California,3703.0,Street,Residential,Yes,6059,orange                   ,AS01,6924125644
4,Elderglen,,Irvine,CA,92604,,4 Elderglen,California,3362.0,Street,Residential,Yes,6059,orange                   ,AS01,9880012566
4,Elderwood,,Irvine,CA,92614,,4 Elderwood,California,7449.0,Street,Residential,Yes,6059,orange                   ,AS01,7269828788
4,Elfin,,Irvine,CA,92604,,4 Elfin,California,1917.0,Street,Residential,Yes,6059,orange                   ,AS01,5967943663
4,Elmwood,,Irvine,CA,92604,,4 Elmwood,California,3212.0,Street,Residential,Yes,6059,orange                   ,AS01,3888371277
4,Emperor,,Irvine,CA,92604,,4 Emperor,California,1918.0,Street,Residential,Yes,6059,orange                   ,AS01,3471064847
4,Estrella,,Irvine,CA,92614,,4 Estrella,California,8108.0,Street,Residential,Yes,6059,orange                   ,AS01,6172703095
4,Eucalyptus,,Irvine,CA,92612,,4 Eucalyptus,California,2327.0,Street,Residential,Yes,6059,orange                   ,AS01,8556490366
4,Evening Breeze,,Irvine,CA,92603,,4 Evening Breeze,California,3730.0,Street,Residential,Yes,6059,orange                   ,AS01,8343091878
4,Evening Shadow,,Irvine,CA,92603,,4 Evening Shadow,California,3732.0,Street,Residential,Yes,6059,orange                   ,AS01,4544927536
4,Evening Song,,Irvine,CA,92603,,4 Evening Song,California,3734.0,Street,Residential,Yes,6059,orange                   ,AS01,7701575726
4,Exeter,,Irvine,CA,92612,,4 Exeter,California,2636.0,Street,Residential,Yes,6059,orange                   ,AS01,2352169086
4,Fairdawn,,Irvine,CA,92614,,4 Fairdawn,California,5430.0,Street,Residential,Yes,6059,orange                   ,AS01,3707365197
4,Fairfield,,Irvine,CA,92614,,4 Fairfield,California,7427.0,Street,Residential,Yes,6059,orange                   ,AS01,8645987633
4,Fairside,,Irvine,CA,92614,,4 Fairside,California,7947.0,Street,Residential,Yes,6059,orange                   ,AS01,6954505068
4,Fallbrook,,Irvine,CA,92604,,4 Fallbrook,California,3321.0,Street,Residential,Yes,6059,orange                   ,AS01,6864361411
4,Fallcrest,,Irvine,CA,92614,,4 Fallcrest,California,7581.0,Street,Residential,Yes,6059,orange                   ,AS01,5419187525
4,Falling Leaf,,Irvine,CA,92612,,4 Falling Leaf,California,3205.0,Street,Residential,Yes,6059,orange                   ,AS01,7010492696
4,Feathergrass,,Irvine,CA,92604,,4 Feathergrass,California,2804.0,Street,Residential,Yes,6059,orange                   ,AS01,7411081190
4,Featherwood,,Irvine,CA,92612,,4 Featherwood,California,2328.0,Street,Residential,Yes,6059,orange                   ,AS01,5187748054
4,Fern,Cyn,Irvine,CA,92604,,4 Fern Cyn,California,2847.0,Street,Residential,Yes,6059,orange                   ,AS01,6968284021
4,Fernbank,,Irvine,CA,92604,,4 Fernbank,California,4660.0,Street,Residential,Yes,6059,orange                   ,AS01,8387209318
4,Fieldflower,,Irvine,CA,92614,,4 Fieldflower,California,7085.0,Street,Residential,Yes,6059,orange                   ,AS01,2913712541
4,Fierro,,Irvine,CA,92614,,4 Fierro,California,5319.0,Street,Residential,Yes,6059,orange                   ,AS01,5105288852
4,Firebird,,Irvine,CA,92604,,4 Firebird,California,3323.0,Street,Residential,Yes,6059,orange                   ,AS01,5663652627
4,Flintridge,,Irvine,CA,92603,,4 Flintridge,California,3603.0,Street,Residential,Yes,6059,orange                   ,AS01,7220304966
4,Flores,,Irvine,CA,92612,,4 Flores,California,2604.0,Street,Residential,Yes,6059,orange                   ,AS01,4138694259
4,Forest,,Irvine,CA,92612,,4 Forest,California,2329.0,Street,Residential,Yes,6059,orange                   ,AS01,1907875553
4,Fox,Holw,Irvine,CA,92614,,4 Fox Holw,California,5493.0,Street,Residential,Yes,6059,orange                   ,AS01,8387975178
4,Foxboro,,Irvine,CA,92614,,4 Foxboro,California,7523.0,Street,Residential,Yes,6059,orange                   ,AS01,9650713506
4,Foxglove,Way,Irvine,CA,92612,,4 Foxglove Way,California,2712.0,Street,Residential,Yes,6059,orange                   ,AS01,1374753376
4,Foxhill,,Irvine,CA,92604,,4 Foxhill,California,3038.0,Street,Residential,Yes,6059,orange                   ,AS01,8308078760
4,Fuchsia,,Irvine,CA,92604,,4 Fuchsia,California,2840.0,Street,Residential,Yes,6059,orange                   ,AS01,5448555159
4,Galanto,,Irvine,CA,92614,,4 Galanto,California,5371.0,Street,Residential,Yes,6059,orange                   ,AS01,8851373695
4,Galaxy,,Irvine,CA,92603,,4 Galaxy,California,5706.0,Street,Residential,Yes,6059,orange                   ,AS01,6965563066
4,Galileo,,Irvine,CA,92603,,4 Galileo,California,3621.0,Street,Residential,Yes,6059,orange                   ,AS01,7270431560
4,Garzoni Aisle,,Irvine,CA,92606,,4 Garzoni Aisle,California,8353.0,Street,Residential,Yes,6059,orange                   ,AS01,6385009467
4,Gatewood,,Irvine,CA,92604,,4 Gatewood,California,3203.0,Street,Residential,Yes,6059,orange                   ,AS01,1621066940
